사업자등록번호,기업명,대표자명
4938700071,(주)에코브릿지컴퍼니,이창희
4938700708,(주)에이플러스소프트,정경원
4948600382,(주)아트패드,신경환
4948601080,(주)알파소프트,이보연
4948700303,(주)유진포스트,이성열
4948800163,(주)레몬티,박인석
4948800498,디에스엠이정보시스템(주),백종현
4958100245,(주)델타웨어,백두욱
4968600393,(주)아이오트리,정병곤
4968600772,(주)티오디오플러스,이나연
4978100498,(주)디빅스,임창욱
4978601022,(주)위캠,정봉철
4988100088,(주)에버런솔루션,여인곤
4998100081,(주)오하나아이씨티,진대호
4998600752,(주)스프린텍,염승명
4998700934,유비웨어(주),김재명
4998701141,(주)아믹,권기숙
4998800566,(주)원팀파트너스,지소원
5010254847,비케이,김지영
5010295552,뉴소방설계사무소,정훈
5010346757,세원테크,이승규
5010863858,컴퓨터비지니스,차성관
5013665131,현대기획,최경식
5020618463,몰피아,방희
5020819923,해피씨지아이,윤영웅
5021299114,주연테크컴퓨터,전선재
5021384715,마이비즈,백기덕
5021385427,통크,이병일
5021470504,제이에스테크,박정수
5021637718,두션,안태성
5021643883,독일인스티튜트인링구아,장경아
5021743255,비즈웹애드,박진보
5021743745,디지털파크,신주환
5021797315,극동시스템,이병수
5022140221,엑스나오스,민경환
5022199436,씨지에스,김주곤
5022398917,대구데이터복구피씨마켓,이용규
5022462847,소나무네트웍스,박해선
5022476905,콕스컴,권혁만
5022620763,큐니웹,김규진
5024190883,씨톡영어,도남규
5024626519,롭아트대구경북본부,이선규
5028115463,(주)이시스,이훈
5028131105,신일정보기술(주),최우창
5028151514,(주)아이디정보시스템,박기열
5028152342,(주)한국정보네트워크,이준우
5028155975,(주)보스텍,전서종
5028156523,(주)정보보안,김정기
5028165037,(주)나우아이텍,전종필
5028165793,(주)데이타뱅크시스템즈,박황백
5028169066,(주)프론텍,신용우
5028170239,(주)마루정보기술,구태형
5028175189,(주)드림시앤디하우징,곽대환
5028180149,(주)아이티아이에스,장인수
5028182720,(주)하이드로날릭스,구자효
5028187685,(주)미래로정보기술,하경남
5028192631,(주)플래시이십일,추승철
5028198071,(주)아이엔에스,채희영
5028198620,(주)우경정보기술,박윤하
5028604995,양정모바일(주),류창무
5028609802,(주)비앤에프소프트,전윤호
5028609933,유타스(주),김규수
5028611292,(주)비제이,남봉조
5028616545,(주)디지비데이터시스템,김상근
5028618145,함께(주),신철수
5028618432,패스앤비즈,정현수
5028618602,이맥스에스앤씨(주),권용임
5028619289,(주)이지엠소프트,최병인
5028621994,(주)이벤투스,김덕훈
5028629341,(주)새암정보,김종우
5028630192,(주)나도소프트,이정래
5028633807,(주)플라잉마운틴,이성현
5028636236,(주)포스원아이티코리아,변효현
5028637026,코마스기술(주),김효철
5028638802,(주)해솔정보기술,김석연
5028638821,이현정보기술(주),신현승
5028639266,(주)브레인싱크,김경남
5028641331,(주)스플릿,김상용
5028700341,(주)케이먼트코퍼레이션,김선홍
5030625986,이지소프트,손운영
5030964433,엔에스텍,오정우
5031181643,클릭소프트,김성억
5031817631,인플,이현석
5031841183,컴퓨터아트,이효중
5032173254,윈시스템솔루텍,박유진
5032289957,더블유시스템,신동욱
5032481662,에스와이소프트,박승효
5035004005,한컴정보통신,주규창
5038133260,(주)와이제이로얄,허노열
5038146955,(주)정우인포텍,박선우
5038148462,(주)하이네트,조동일
5038151220,(주)보강시스템,이안수
5038176880,(주)씨아이이씨,조원덕
5038178549,(주)세중아이에스,설진현
5038179475,(주)유비엔,안은기
5038191159,(주)덕송통신,김병곤
5038601292,(주)이노스벤,현성철
5038605963,(주)아로파코리아,반창혁
5038606190,(주)제이유소프트,박란주
5040484418,경산센터,최상원
5040546954,인포큐,손미혜
5040820275,프리존피씨방,정준호
5040935663,케이비에이,김중장
5041083652,대성인포,박재철
5041157883,시지예인,권태헌
5041177045,아이엘씨,박기홍
5041256106,한국품질경영연구소,박병태
5041338634,컴네트,이필남
5041519698,인페르노,백준성
5041645999,선피니티,권영건
5041886728,뮤래픽,김정우
5041893966,소프트박스,정상미
5041926576,에프티아이,최영호
5041933330,엔제이소프트,남동진
5041936583,대명시스템,박경열
5041945684,아치건축전산,김주형
5042217058,나이스정보통신,김성봉
5042247950,나랑,김준식
5042252792,창의공방,김병수
5042255519,인포멘트,김영우
5042261364,크메비즈,박정재
5042327494,세신정보기술,도병섭
5042748575,제이비엠아이엔씨,최규대
5042849339,나눔스토리,이도현
5043367379,동방테크,박상근
5048145658,(주)소프트길드,반창화
5048145702,(주)디앤엠,박기윤
5048145833,(주)소프트코리아,이홍석
5048162507,(주)조은캠프,이유락
5048164524,(주)에스넷,구승규
5048165033,(주)피앤에스정보,박현제
5048171194,비전브로스(주),이상훈
5048173208,(주)모아모아앤아이,염석봉
5048178178,이이다네트웍스(주),최영호
5048184802,(주)가온기술,이장영
5048187022,(주)이아이에스,윤준현
5048191453,(주)디디에스,남세현
5048601752,(주)위드드림,김미아
5048604915,(주)렉스,손민석
5048612055,(주)케이비아이티,박재형
5048618651,영자닷컴(주),박영민
5048700110,(주)렌쥴리에듀테인먼트,이대오
5048700575,(주)벡스인텔리전스,최재호
5048800475,(주)엠씨에스,윤혜원
5048800572,(주)알이디자산관리,신동원
5051046868,주안테크,박숙희
5058130589,(주)일진정보,박희준
5058131744,벡터필드코리아(주),오윤상
5058152701,(주)애인테크놀로지,김성용
5058175155,(주)다오시스,김종덕
5058180492,(주)엠텍,손성수
5058184111,(주)비즈위즈시스템,정제영
5058600019,(주)더하이브스,김사훈
5061156008,새색시매니지먼트,문영희
5061455029,펌프,박정기
5061487517,성우시스템,윤선주
5068131825,(주)에이텔정보기술,이용수
5068132824,(주)넷스루,최원홍
5068133463,누리스마트코리아(주),김정호
5068136077,(주)아이시스텍,한종훈
5068139832,유징테크(주),이재목
5068166149,디원시스템,박은태
5068177520,(주)이프,김기성
5068177554,(주)케이텍,고병대
5068181039,(주)선엠,심지효
5068182213,(주)피슈,이만주
5068182270,(주)케이비드,김상묵
5068185471,(주)녹원,노명옥
5068186733,(주)이니스텍,안치상
5068190391,넥스트클라우드(주),박현열
5068192332,(주)위드컴퍼니,전호
5068192685,(주)솔루션즈온넷,박용만
5068192991,(주)슈퍼몬스터,최진우
5068193122,(주)데이터박스,염기호
5068601364,(주)콘텐츠플러스,박영선
5068700358,(주)블루써플,이성락
5068800258,예가소프트(주),김상협
5070242349,홈피넷,송정훈
5078110333,(주)유투엔지,장경석
5078114095,(주)이코어,임경빈
5078600053,(주)씨커스,최경호
5078601386,금화통신(주),이재선
5078601538,(주)제이리코,문원규
5078700026,이지메타(주),윤택기
5080244845,펜디자인,김기행
5080521877,스타코퍼레이션,배수희
5088114481,(주)유테라시스,이수용
5088129591,(주)태성정보기술,권성태
5088129849,(주)무진기업,권순겸
5088135491,(주)글로벌마케팅연구소,정만성
5088140602,(주)이지스아이티,이찬복
5088141300,(주)드림엔터,이재경
5088600546,(주)에스디엔네트웍스,강훈
5088800574,(주)에이직스,황상곤
5092700028,서원산업,봉혜영
5098105684,(주)에이치엔시큐리티,한상준
5098601397,(주)위블레스,박상택
5098700454,정보기술품질연구원(주),임순애
5100238249,현주컴퓨터시청점,김양석
5100282779,디팩,위도희
5100472576,타임컴즈,김동욱
5108135913,(주)제이씨링크,최종철
5108600568,(주)티오넥스,윤원진
5118600993,(주)인코소프트,이명재
5118700137,(주)로버,임진수
5120639859,선비넷디자인,유태종
5120644819,예천인터넷방송,황성한
5120798909,사운드송,송은영
5120835653,와이소프트,윤지현
5128119729,(주)태경이앤씨,송창건
5128300277,영주우체국,권종대
5128600962,(주)드림커뮤니티,서기호
5128601618,(주)수수컴퍼니,정현우
5130466374,케이엠커뮤티케이션,김기대
5130737017,테크노소프트웨어그룹,김재용
5131056090,이노시스,김석주
5131086968,구미닷컴,장상용
5131519732,웹홀릭,송재홍
5131684486,한주인프라,권재갑
5131845380,금호데이타,윤영일
5138128411,(주)케이씨에스,이호성
5138133869,(주)애니아이티,윤봉혁
5138139015,광명이엔씨(주),김형근
5138141016,(주)와이에이치데이타베이스,최대룡
5138141618,(주)신오정보통신,허세행
5138161706,(주)네콘,박승안
5138162379,(주)미디어원그룹,김지환
5138163233,(주)코빗,김승
5138168688,(주)제이알에스,김동호
5138188909,엔싱크(주),전화헌
5138191063,(주)이공아이티,유경환
5138800896,행복제작소(주),손창배
5140891608,진영정보통신,김은철
5141168562,혼수마트닷컴,라채봉
5141448698,대건통신,박준수
5141921689,태영시스템,문의승
5141956500,오브제홈페이지제작,김병욱
5141996424,에이스타트,정황보
5142165638,인포시티,박정훈
5142272892,애니온,김현진
5142291322,뉴런아이티,오종우
5142511130,우리페이지,김무산
5142648876,위드민,문민아
5148117668,신아산업(주),이승익
5148118385,(주)지노시스템,이을구
5148133071,(주)에스지엔,임민호
5148137913,(주)엠투엠,전진하
5148147070,(주)기맥,류순홍
5148148633,(주)위드인포텍,서병순
5148154213,(주)이엠에스커뮤니케이션즈,문명화
5148162047,엔스트림(주),김백수
5148162071,(주)스타코드,임정선
5148164818,(주)한울네오텍,윤은경
5148177119,(주)대일전산,김재웅
5148186224,(주)영일,김성진
5148191445,(주)바인아이티,윤봉훈
5148192783,(주)에이스정보기술,김성원
5148194587,(주)아이엔솔루션,이종구
5148198865,(주)엘렉시,서장원
5148801471,(주)엘오브티,김성익
5150445846,인포니아,이현정
5158117545,(주)라인교육개발,윤원권
5158121618,(주)정도유아이티,노성기
5158122693,(주)머스트,박인희
5158144867,(주)넷솔,박형대
5158145338,에스앤아이정보통신(주),박정은
5158145944,아이에스씨(주),김은주
5158146754,(주)시리즈,서상운
5158148709,(주)브라이튼,임익기
5158150035,(주)더원테크,김욱현
5158153099,(주)라온이엔지,남현우
5158153347,알배기협동조합,심영준
5158154841,(유)비텍,이지연
5158154967,(주)하이데이원,구일호
5158600113,씨재이엠시스템(주),마기태
5168100969,메이슨인텔리전스(주),김산회
5168600571,(주)에이치제이리치컴퍼니,김태중
5168800162,(주)프로젝트한,한창엽
5168801031,(주)스포투,김영진
5178100225,(주)리얼블록스,김은실
5178100977,(주)트리탑,최형주
5178101506,(주)메디컬아웃소싱,백하연
5178800087,(주)테스트웍스,윤석원
5178800296,(주)블루너스,김태완
5178800511,(주)크루엔씨,윤미숙
5188600387,(주)버추얼랩,이민호
5198800462,(유)이레인,노수오
5208600584,(주)두드림플러스,홍광모
5208601244,(주)파이브센스,백승민
5208700392,(주)트리플,박성민
5208700960,제스트씨앤티,전종희
5208800588,(주)성호공방,박성호
5218100170,(주)위즈나인,박성근
5218100812,(주)에스엔에이치글로벌,김진영
5218601136,(주)엘앤에스정보기술,정진호
5228701228,(주)바름테크,육성훈
5228800100,(주)인사이트온,박승래
5238600356,(주)심플커뮤니케이션즈,김정란
5238700810,(주)라임시큐리티,최재완
5238701070,(주)아이템소프트,김경회
5238800651,(주)올댓커머스,백인열
5248100072,(주)제이브로,조영모
5248700661,(주)데이타베이,김택선
5248700754,(주)블리스온,김용수
5248700977,포텐타드(주),정지승
5258600143,(주)마담로케트,장동소
5258601462,(주)에이앤티랩스,윤정열
5258800259,(주)청담파트너스,선무송
5258800884,(주)에스이오포유,이광
5268100985,(주)아이리소프트,이영화
5268800024,(주)블랙포트시큐리티,오재령
5268801038,(주)유니링크텍,권용환
5268801469,(주)링크닷,김재협
5268801886,마켓브릿지(주),신재동
5278101032,(주)뷰온,윤영욱
5278601060,(주)티오에이치,류용덕
5278700388,(주)포인시스,최재영
5281500012,헤어코디,장종기
5286500133,미디어수,오인수
5288101113,오포오,이원홍
5288600536,(주)어썸게이트,최원호
5288700983,보리삽(주),이건일
5288701357,(주)피에스디엘,천성우
5288800447,(주)이고비드,양현종
5298100529,(주)에이티에스코리아,최명숙
5298100970,(주)우천,이승현
5298600669,(주)이엠씨엔에스,박세관
5298600975,(주)더진컴퍼니,진경수
5308700569,시원네트웍스(주),김치영
5308700837,(주)봇봇,김지훈
5318101496,(주)에이엔비커뮤니케이션,배병주
5318600089,(주)포인트웰,신호섭
5318800628,(주)프라임앤넘버스,박남희
5328100224,(주)플랫폼팩토리그룹,이동현
5328100452,(주)와이피디,이영희
5328700930,(주)유스비,김성수
5328701225,(유)엘케이이십일,김두원
5328801275,(주)이투랩,왕지남
5338100120,(주)위러브락,안혜자
5338600071,(주)빌리,주홍식
5348700028,(주)유비스,최정삼
5348700538,(주)엠큐마케팅컴퍼니,박원영
5348800651,(주)에이위즈,심미혜
5348800874,(주)빅앤트피아이에스,강효경
5358100882,(주)민트소프트,최강식
5358101329,(주)유토피아,양정국
5358101479,라온엑스에스디엠(주),박재원
5358601663,(주)이음하나,김성수
5358700531,(주)라이즈넷,오준철
5358701239,(주)피오텍,김태리
5358801575,(주)허그하이,최양구
5361101106,푸르고,이충일
5363000734,씨에이치로지테크,고충현
5368100041,(주)엠플래티어,차원규
5368101415,(주)네비마켓,김은주
5368600425,(주)하양,홍미영
5368601346,(주)한국금융솔루션,조영민
5368601690,(주)상상너머,정준철
5368700631,(주)창우정보기술,손창우
5368700849,(주)이프온시스템,오영규
5368800448,(주)하우솔루션,이강국
5378700804,(주)빈블,권수빈
5378800475,(주)클라우스오투,송창재
5388700165,(주)포스컴,김맹수
5398600292,(주)진흥테크,김응욱
5398601160,(주)아리텍,박경희
5398800243,(주)데이터메이트,송재환
5398800748,(주)플로우,김형민
5408100322,(주)오투엔터테인먼트,윤승원
5408601383,(주)하비인더박스,이현우
5408700213,(주)아이티기술,정태영
5408700722,(주)에스프렉텀,김성곤
5408701944,인사이트기어컨설팅(유),한인형
5418700609,(주)이음아이씨티,송법성
5418700730,(주)엘씨씨미디어,조익경
5428701576,세인소프트(주),변은미
5428800254,(주)포이십사솔루션,최영은
5428800540,(주)다인테크,김현정
5428801137,(주)위드나,서기성
5438100753,(주)아이스크림키즈,박대민
5438101091,(주)지티온,고종필
5438101126,시큐어트리(주),권용덕
5438700755,(주)핏펫,고정욱
5448100907,노바푸드(주),이승수
5448101022,(주)이솔정보기술,이영철
5448701228,(주)원앤아이,정기홍
5448800468,(주)인포랩,이현수
5458100986,(주)일오삼씨앤에스,이범용
5458101078,(주)아이브랩,김용우
5458601108,(주)포스팟,김교순
5458700334,메가모스트(주),정성중
5462100781,해나시스,이호종
5468100392,(주)에이치케이컴퍼니,김병훈
5468100709,(주)케이디솔루션즈,이창섭
5468101483,(주)웹웨어,송승준
5468800902,(주)엠씨티인터내셔날,김동규
5478700607,오카스튜디오(주),박광근
5478800017,(주)화로스,박정국
5488600414,디자인파머스(주),유성재
5488700240,아자스쿨(주),황선하
5488801469,(주)레드파인아이티,정필
5498600135,(주)다음공간,손정수
5498800478,(주)비에이앤티,임종훈
5498800819,(주)피어테크,한승환
5508100334,(주)래몬,정민수
5508101240,(주)씨엘케이컴퍼니,이정구
5508101482,(주)온누리협력개발,양병채
5508600488,(주)엠티이지,김덕석
5508701674,(주)모넴,임종혁
5508800084,(주)다옴솔루션,윤지경
5508801064,(주)비앤비포스,한성규
5513300340,데이스튜디오,박용덕
5518100040,(주)아이티비즈,조태삼
5518100623,(주)맥스인포텍,박성우
5518101016,(주)로다아이티,황은숙
5518101530,(주)엘앤에스153,강혜란
5518600725,(주)투토랩,이동조
5518601137,(주)아크캐스트닷컴,이지희
5518800073,(주)지니웍스,이앙
5518801349,(주)쏘프,나재철
5528100285,딥로직(주),신현철
5528100494,(주)디엠지그룹,우혜선
5528101168,(주)비씨컴,문갑성
5528700031,테크와이드(주),김광우
5528800187,(주)시큐오션,전기석
5531300654,해승시스템,차윤정
5538100328,(주)한농쿱,한은섭
5538601017,(주)비스틀리,박경균
5538601448,알티앤씨(주),유성훈
5538701090,(주)유소프트,이대근
5538701315,(유)레베카,김햇님
5538800273,(주)아인토바,김대호
5538800948,엠퍼포먼스시스템(주),이동현
5548800747,(주)한국메트로텔레콤,염동진
5548800771,(주)더리얼컴퍼니,김나영
5548801498,(주)포스파크,김태웅
5558801341,성진아이티그룹(주),진청용
5561400043,곰지마케팅,박정용
5568100900,(주)포레스타,한승호
5568601302,(주)바울,박성준
5568700483,(주)더원테크놀러지,임수영
5568701255,(주)제로랩스,민선용
5570900168,인텍,인종길
5578100072,플러스원씨엔에스(주),배익수
5578600795,(주)다솔,배창근
5578601038,(주)에스씨브이소프트,오효근
5578700851,통인에이치앤씨(주),오경옥
5578800353,(주)이디티,홍진혁
5588600779,(주)루티드파트너스,송민근
5588700719,(주)뉴비트,박진환
5588800093,(주)투비플러스,양영숙
5588800375,버튼솔루션(주),최재호
5598100404,(주)텔몬,옥지선
5598101136,(주)컴플렉시온,박치호
5598600054,동대문소프트웨어진흥원(주),윤동원
5598600321,(주)하나소프트,홍승원
5598701569,(주)퍼플아이오,윤정훈
5598801270,크리테오코리아(유),김도윤
5608700594,(주)이에이치시스,이승헌
5608800209,(주)베가프로젝트코리아,이승준
5618700957,(주)의식주컴퍼니,조성우
5618800070,(주)제이디콤,김윤선
5618800653,(주)델피,김희연
5628700678,(주)애드온소프트,주진형
5628800807,(주)모빅랩,이원근
5628801126,(주)수아소프트,문형진
5638600863,(주)케이에스아이엔씨,노상범
5642700059,씨제이포스,우창헌
5648600134,(주)새상,정구환
5648801476,(주)피에이에스,이찬
5658100618,(주)탭잇,김대진
5658600267,해길상사(주),송영이
5658600627,(주)어드반샛,장지희
5658600893,(주)지비시코리아,이경헌
5668701418,(주)파르온,고광희
5678100332,(주)오드원게임즈,김영채
5678600297,(주)서울미디어텍,박철원
5678700969,(주)더홍,홍윤정
5688100432,마운틴자산운용(주),이승준
5688100577,(주)아이티커밋,설윤기
5688600174,(주)에이엔티커뮤니케이션스,김형준
5698600269,(주)제이크루컨설팅,이재명
5708501145,에이케이아이에스(주)마포,김영근
5708600070,디노웍스(주),이시영
5708600406,옴니패싯(유),김조셉제이
5708700529,(주)무휼,서창문
5718101043,(주)해적아일랜드,주영현
5718101330,우도아이씨티(주),신항균
5718700328,(주)직뱅크,김진
5718800913,팩트블록(주),전선익
5728100464,(주)고피치,강민규
5728100673,아이오티텍(유),김한아
5728701432,(주)테라존,서정희
5728801502,(주)프렌즈네트웍스,박지애
5728801706,(주)너디팩토리,유종헌
5738100583,(주)엘누리,차승훈
5748600543,(주)유비솔,박진갑
5748600790,(주)그래미엄,박민수
5748800358,(주)비제이웍스,방민정
5758600788,(주)디비아이베스트,김민정
5758800180,(주)아이도우,김영규
5758801398,(주)아이티예림,이형근
5768800067,(주)몬스터연구소,전민호
5768800413,(주)넥스켄,이종국
5778100722,(주)홍익과학기술,이승만
5778601575,(주)렉스테크솔루션,이재림
5778601589,러닝스파크(주),정훈
5778601707,(주)데이터포인트컨설팅,장성훈
5778800906,(주)지테크브로,김태훈
5788100744,티앤디하이텍(주),이대영
5788600244,(주)브릭웍스,오민수
5788700839,(주)오버노드,구장회
5788800461,(주)큐인스,서정수
5798601611,(주)엘씨제이코리아,임용석
5798700448,(주)린코스,김용현
5798701243,(주)제로게임즈,김민규
5808600612,(주)코브라홀딩스,강훈철
5808601213,비티에스네트웍스(주),조재오
5808601440,(주)시큐어키,김해정
5808800182,(주)인텔레콤,김대익
5818100508,(주)블루컴,기창민
5818600726,(주)에스케이컨설팅,박상근
5818601026,(주)아이엔케이엔터,임병술
5818601104,(주)와이파트너즈,김보영
5818700266,(주)트리플,김연정
5818700382,(주)기부링크,윤형돈
5828600466,매칭시스템(주),김태희
5828601387,(주)모비셋,탁정국
5828800285,(주)본정보,김명호
5828801004,(주)언더핀,김태준
5838101240,(주)이음솔루션,서치원
5838600038,(주)지플랫폼,최용호
5838601250,(주)미다웍스,박민정
5838601283,(주)에프엠아이티에스,윤관식
5838701316,(주)인튜웍스,박영기
5848101054,(주)지에스소프트,강지성
5848600410,(주)오투원스,김세진
5848801276,(주)아이디어뱅크,김외조
5858600785,(주)스터디쿠스랩,최선호
5858600897,(주)아르고에이아이,김석훈
5868100876,(주)밸류노믹스,이영섭
5868600022,(주)리즈랩,이관희
5868600264,(주)데이터세이브,김태원
5868600551,(주)아이씨티유바스,조성환
5868600963,(주)라임씨에스아이,조지숙
5878100224,(주)에이럭스,이치헌
5878700060,(주)다원에스아이,장선영
5878700546,(주)카투스테크놀로지,최원준
5878801353,코바시스템(주),조정관
5878801391,디큐리에이션앤컴퍼니(주),정지현
5888101022,(주)스패로우,장일수
5888101342,노마드랩(주),황승준
5888601217,(주)디엘에스,정경희
5898700125,(주)로스미스,심찬용
5908100574,(주)핑고소프트,배정인
5918100164,(주)에이비티스튜디오,임민혁
5918700846,(주)브이아이피웍스,정우석
5928100755,(주)디시엘,이상민
5938100869,(주)아이콕스,김윤태
5938600485,(주)엠디캠퍼스,김성진
5938601145,(주)엔에이치링크텍,김국현
5938700745,(주)뱅가드랩,김종영
5948100052,(주)프렌즈게임즈,송계한
5948600514,(주)비에이치텍,윤용집
5948701621,(주)아이디앤정보,김성수
5948800731,(주)쉐어앤쉐어,조종운
5948800861,(주)업데이터,황동현
5958601118,(주)엠제이테크넷,조윤정
5958700324,(주)아이디벨,진경수
5968100757,일아정보기술(주),최영봉
5968600301,(주)인터정보,강석호
5968800848,(주)비버소프트,노승곤
5978600060,광주스마트콘텐츠개발자협동조합,김대성
5978600361,(주)와지트,김병현
5978600662,(주)엑스코어시스템,양용희
5978601598,한국이티에스(주),원용태
5978601884,(주)에스티비컨설팅그룹,이경애
5988600985,(주)네트컴시스템,김진수
5988700624,(유)인텔리팅스,최동준
5998100042,(주)청아솔루션,김현미
5998100756,(주)아이제이솔루션,백성청
5998100834,(주)지노홀딩스,정준호
5998101231,(주)온누리아이코리아,이인익
5998101702,(주)티에스원,허창용
5998600144,얄라팩토리(주),박병철
5998700573,(주)비즈코디,박재홍
5998700646,(주)회원파격할인,김성진
5998701062,(주)다온시스텍,박경구
5998800866,(주)삼보플러스,홍길석
6011003639,알티오,최원준
6018120434,(주)퀘스타시스템,정인석
6018134369,(주)한솔정보,이순옥
6018136746,(주)경남테크원,이구용
6018600428,(주)싸이베리어,박채영
6018600831,(주)골드버킷,황성우
6018601558,(주)투업,심완섭
6018701064,(주)더블랙스미스,정숙희
6020442008,피앤에스시스템,권정미
6020577178,테라웹,박범규
6020635874,애드텍서비스,정상식
6028121964,마린소프트,이재인
6028125941,(주)인터버드,성낙복
6028138844,(주)비즈엔크리에이티브,이종훈
6028140850,(주)골든데이,김동윤
6028147455,(주)바이미디어,박영수
6028162591,(주)가스앤파워,허부
6028168334,(주)디트라이브커뮤니케이션즈,김홍식
6028601473,(주)체인시큐어,이명구
6028700428,(주)라이프디자인,김영옥
6028701413,에스피에스아이씨티(주),김홍수
6028800731,(주)마이스베로,김성수
6030159286,씨에스더블유소프트,김익로
6030665221,미래소프트,조래칠
6030737061,디엔비소프트,송재경
6030794723,코렌데이터시스템,강혜경
6030852962,에스지정보기술,이진배
6031265881,티앤비소프트,명현
6038134848,명보건설(주),명보
6038158542,(주)이노시스,강상훈
6038161203,비버텍(주),조용신
6038175672,(주)세이브텔레콤,이선의
6038180743,(주)에이치앤씨기술,이환욱
6038182251,(주)오리엔트투자자문,차승준
6038182945,(주)딥서치,김재윤
6038520461,에이치에스소프트(주),박명석
6040545919,비젼정보통신,윤성종
6048115584,(주)제로원,윤영준
6048139140,엘콘시스템(주),박규진
6048509299,서린정보기술(주)부산지사,최범수
6048600280,(주)스토린랩,문석주
6048600539,(주)날것,김은경
6048601071,(주)딜메이커스,이현우
6048700517,(주)케이에스모바일,심영우
6050286016,현경비앤엘,김현상
6050937116,뉴웨이브,장창상
6051227170,캐디언스시스템김해지사,최동규
6051571736,루트센터,김도영
6051729703,일성시스템,정창훈
6052157870,듀오픽스,김현택
6052299386,케이티부산,고광순
6052333678,제이솔루션,왕현정
6052583283,드림포원,김완준
6052653490,에비션,김중희
6058127711,(주)케이아이티에스,정근식
6058136132,(주)스티스,박철병
6058137373,(주)홍익무선,이종민
6058141445,(주)지씨,이상길
6058143706,(주)한텍시스템,배우현
6058145835,(주)무한소프트,김현철
6058162718,대성정보기술(주),박춘국
6058164185,(주)비엔씨정보기술,박병길
6058177337,(주)에스딘,김정수
6058181317,정연(주),강옥희
6058189003,(주)린플러스,한규식
6058191213,엔지엘(주),권해경
6058513326,(주)동성모터스정비,석상우
6058612606,(주)동주에스테이트,김혜숙
6058618352,아임스텍(주),지복환
6058619647,(주)비앤디컨설팅,이오상
6058621333,(주)실버종합물류,이성진
6058624010,(주)더모모스,정세민
6058633504,(주)포인트웹,진성호
6058633805,(주)에듀파트너,최윤희
6058800308,(주)엔탑소프트,이광배
6058801398,거림스마트솔루션(주),조복현
6060220813,한미정보시스템,박종일
6060252692,하나캠,변정규
6060454919,포인테크,장홍석
6060475234,아지트이십일,이시준
6061607966,디엔지솔루션즈,이종규
6061622176,델타시스템즈,김철균
6061623215,지에스웨이브,김미숙
6062280615,민원이십오,이호영
6062598149,위스템,이창훈
6062768784,알바노트,김근엽
6063330334,비앤컴,변서영
6063749845,대성정보전산,정성민
6063812762,노스트레스네트워크,박성철
6064022429,선소프트,최선영
6068124492,(주)퀀텀시스템즈,박규현
6068129648,(주)아이앤텍,박동기
6068151522,(주)안전산업,안병재
6068172257,(주)이엔에스,최영
6068172539,(주)비트정보기술,박문호
6068173111,(주)에스디에스,손승범
6068173993,(주)아리모아,계영진
6068178358,우원정보기술(주),박성진
6068183389,(주)에너킵,신원종
6068184791,블루마린시스템(주),이광수
6068190522,(주)에스유지,김창관
6068195871,(주)썬컴,고태훈
6068524199,(주)애니캐스팅_김해공장,김성빈
6068600156,삼인이엔에스(주),윤덕현
6068609521,우원소프트(주),안영훈
6068621433,(주)에스업정보통신,정영환
6068626966,(주)칸텔레콤,노인선
6068627344,(주)더행복한한국,김성호
6068637177,(주)마루소프트,이상준
6068643970,(주)레인트리,김원식
6068653314,(주)명성아이티,김정모
6068653726,(주)라온에스랩,나기오
6068654064,(주)디에이치솔루션,조동환
6068657057,(주)부산웹,장국환
6068659865,(주)드림앤비,김영숙
6068662147,(주)다누림,김근효
6068662545,(주)아테나소프트,김규태
6068662773,이츠비(주),김미애
6068662884,(주)굳앤트,안수화
6069062009,작두대신할매,김경자
6070480841,지테크,고원술
6070670672,아이테크,양희일
6070851820,한빛정보시스템,강성훈
6070997046,고미,문창만
6071028735,에스티시스템즈,김현철
6071047203,엠씨아이티,전태건
6071048745,씨엔케이엔터테이먼트,배양한
6071370914,프라임씨앤에스,이영록
6071884223,쿠키,이정우
6071979713,와이제이솔루션,박철우
6074265217,가가컴퓨터시스템,권수원
6076062252,국제전산개발,배병수
6078146994,(주)에이존소프트,이창엽
6078151293,앤시정보기술(주),김태연
6078159752,(주)아이엔컴,김승기
6078162470,부산하나로카드(주),손민수
6078164594,(주)비에이치오,김재형
6078165220,(주)에스비아이티,최만호
6078173375,(주)공간의힘,박귀붕
6078189727,(주)알엠에이,김경미
6078193478,엔지스인포텍(주),유재근
6078617683,(주)나눔기술부산,서흥대
6078620247,(주)인텔리비전,정현담
6078701441,(주)에스앤에스솔루션,송갑수
6078800056,(주)오비츠코리아,김종윤
6079168736,아동청소년상담센터크는마음,박형곤
6080694323,동우윈텍,김동철
6081072345,신원정밀,이수호
6081088361,컴웹,안상석
6081545940,바우자인,배혜진
6081870625,네모시스템즈,조영욱
6083690402,매직시스템,임기선
6088157043,준테크(주),강준길
6088159513,(주)한국티이에스,김대웅
6088162944,(주)진산케이블넷,김한청
6088165752,(주)유비엔터,한은숙
6088167406,유비트정보통신(주),조경래
6088191153,아엠씨소프트(주),배성안
6090715084,컴구조일일구,정해철
6090730969,아존네트,정봉철
6091078401,프리조이,조상철
6091242057,자이언츠월드,이상행
6091424844,에이젠,장준혁
6091436170,하나이비즈,최현하
6091525234,블루컴,권혁균
6091564635,홈페이지만드는사람들,김환성
