index,사업자등록번호,기업명,대표자명,c_index,c_name
17990,1842900314,스파나무,강이경,45,도소매업
18483,2011314539,카드레스,조대형,45,도소매업
18997,2040937626,뷰로맥스,김인호,45,도소매업
18485,2011322209,수집닷컴,한창주,45,도소매업
17991,1843600419,아우라통신,강유일,45,도소매업
18240,1950900280,가온,이승구,45,도소매업
17421,1585900063,무설탕빈티지,손탐나,45,도소매업
16878,1428135011,(주)지팬스스마트로,양현석,45,도소매업
19418,2060395386,대성정보시스템,서태성,45,도소매업
17055,1448103835,(주)지오테스솔루션,신명남,45,도소매업
17997,1848800553,(주)세은,박진호,45,도소매업
18650,2018602546,(주)알벗,문영섭,45,도소매업
18652,2018604035,(주)신에이코튼,장재혁,45,도소매업
18459,2011058894,다이아몬드,임진영,45,도소매업
18486,2011322801,티라이브러리,박장수,45,도소매업
18467,2011115645,러뷰카타,한아름,45,도소매업
18468,2011115946,브이에이미디어,김평재,45,도소매업
16877,1428134967,(주)아이티어스,정인용,45,도소매업
17417,1582700058,정원에스테틱,성정원,45,도소매업
19412,2060342195,지선,정종길,45,도소매업
17380,1564200152,두인마땡,손명진,45,도소매업
18607,2018186046,골드웰인터내셔날,유경수,45,도소매업
18609,2018186973,리레코코리아(주),자비에제라드앙리앙투안느마리에스티엔,45,도소매업
18613,2018189892,(주)세익시스템,이상훈,45,도소매업
18990,2040841313,건영정보통신,최동국,45,도소매업
17976,1838701381,(주)에코비젼,김건옥,45,도소매업
17747,1738600864,(주)테라넥서스,김정훈,45,도소매업
19409,2060165855,하이컴인더스트리,최명희,45,도소매업
17956,1830200162,켈리에스,임병진,45,도소매업
17107,1448127123,(주)비엠아이,유형모,45,도소매업
18254,1958101043,(주)와이케이무역,양희원,45,도소매업
17140,1450584013,폰마트,장두환,45,도소매업
17712,1724800044,와튼,서형두,45,도소매업
17740,1737000183,참약국,박철,45,도소매업
19036,2041284906,알피엠,김기현,45,도소매업
17101,1448124484,(주)미앤미,김수정,45,도소매업
18474,2011173586,달스톤,배현주,45,도소매업
18472,2011149562,수집뱅크코리아,김정식,45,도소매업
18471,2011145979,서광텔레콤,고빈혁,45,도소매업
18992,2040868966,새로본,김경선,45,도소매업
19040,2041336075,공텔레콤,공병호,45,도소매업
18469,2011127888,복장연구소,이명혜,45,도소매업
17979,1838801016,(주)건국텔레콤,조병선,45,도소매업
18482,2011309088,이다겸,이선화,45,도소매업
17149,1456700233,이에스마트,이선옥,45,도소매업
19414,2060376996,범안전자,이기생,45,도소매업
19041,2041343805,하늘광운,이금법,45,도소매업
18996,2040913702,유선텔레콤,김희진,45,도소매업
16870,1428131693,(주)미래시그널,여상준,45,도소매업
19405,2059000625,운대청과,조백두,45,도소매업
18518,2011727920,맥스텔레콤,전영희,45,도소매업
18458,2011047548,명일정보통신,이미경,45,도소매업
17739,1736100065,클루지,문희서,45,도소매업
18501,2011476658,세인트,정윤희,45,도소매업
18569,2018121418,엘씨상사,곽노창,45,도소매업
17960,1831700962,에스클로짓,최성희,45,도소매업
18669,2018618903,(주)유미컴,김세환,45,도소매업
18506,2011581099,신일기업사,황주영,45,도소매업
18437,2010830379,참다솜,서혜경,45,도소매업
17395,1572300116,디오포스,도승환,45,도소매업
18567,2018120404,라이온스익스프레스(주),라영대,45,도소매업
18007,1852500245,제이엔터프라이스,조성국,45,도소매업
17445,1598601794,인비저블아이디어(주),윤언식,45,도소매업
18507,2011616033,케이비티,이호열,45,도소매업
18008,1853400757,씨에스에이,이금자,45,도소매업
18513,2011681946,라모데,안광국,45,도소매업
18998,2040938907,다우정보통신,박창기,45,도소매업
18562,2017800223,폰샵,강태구,45,도소매업
18514,2011699806,원팩,신희원,45,도소매업
19025,2041241659,루즈핏걸즈,서동일,45,도소매업
19369,2053469889,도움텔레콤,염규일,45,도소매업
17757,1740800059,휴대폰싸나이,김지수,45,도소매업
18238,1950701010,원모터스,임철원,45,도소매업
17451,1600601550,휴대폰클라쓰,신재명,45,도소매업
18236,1948801355,(주)애크미,권용희,45,도소매업
17453,1601200493,에스티,나성한,45,도소매업
17454,1601400764,비제이바이오,한재욱,45,도소매업
18517,2011724447,신사야,황준,45,도소매업
18672,2018619858,(주)혜인건강,최윤희,45,도소매업
19426,2060859973,신삼성지국,조임선,45,도소매업
19364,2052618143,다이아나,박성호,45,도소매업
19427,2060869151,경기정보통신,민병성,45,도소매업
19375,2054074762,에스제이전기,김충렬,45,도소매업
18500,2011443496,중구프라자,이창성,45,도소매업
17393,1571300214,유심스타,이희용,45,도소매업
16887,1428143748,디보트코리아(주),박원용,45,도소매업
18654,2018605897,(주)단군기획,김태진,45,도소매업
17436,1592100137,에이치엠모바일,신진아,45,도소매업
18655,2018606047,(주)코르세모토트레이딩,정진화,45,도소매업
19419,2060597831,이철헤어커커(서교점),최수정,45,도소매업
18987,2040816997,기프트명가,박관수,45,도소매업
18489,2011348247,네가네가,정유진,45,도소매업
18002,1848801213,(주)스타,김종선,45,도소매업
18490,2011356510,드림봉투,최성훈,45,도소매업
18492,2011364102,에스엠모바일,이영호,45,도소매업
19044,2041373691,정화통신,김우진,45,도소매업
17049,1445900308,세종,이강훈,45,도소매업
18494,2011373256,라라드레서,홍정호,45,도소매업
18455,2011016536,롤러코스터,이영진,45,도소매업
17439,1593900127,엘리모바일,배준영,45,도소매업
18239,1950800584,알렉산더알렉산드라,김정화,45,도소매업
17168,1465600211,행복텔레콤,황석열,45,도소매업
17047,1442700253,잇츠써니,차세희,45,도소매업
18451,2010972847,더엘컴퍼니,이윤선,45,도소매업
19422,2060774619,창원정보통신,황종균,45,도소매업
16884,1428142171,(주)지오셋아이,이승찬,45,도소매업
18495,2011382828,인터브레인,강혁수,45,도소매업
18449,2010970193,제이피인터내셔널,윤영표,45,도소매업
17441,1594800018,모글,박정은,45,도소매업
19047,2041387818,웰라이프,김민옥,45,도소매업
18497,2011419375,씨씨티브이24,임영석,45,도소매업
19379,2054381736,정호산업,조성영,45,도소매업
18438,2010834467,모자포유,박혜숙,45,도소매업
18576,2018129180,(주)원택,김은택,45,도소매업
17705,1720500315,승진모바일,김동명,45,도소매업
19376,2054195838,대명전자통신,나응균,45,도소매업
19421,2060756514,우진글로벌,박형렬,45,도소매업
17163,1462500293,킹스맨모바일,박민우,45,도소매업
18860,2032577566,준통신,김현진,45,도소매업
17025,1440167711,라팜므,황지현,45,도소매업
18904,2038151510,칼자이스(주),정현석,45,도소매업
17850,1787600026,참수리통신,윤영한,45,도소매업
18082,1887700127,나이브먼트,장미,45,도소매업
18822,2030175562,소마,원웅,45,도소매업
17812,1763900044,더퍼플셀라,정하나,45,도소매업
18821,2030153947,핑크펀,김대식,45,도소매업
18081,1887500083,조이푸드,조영중,45,도소매업
16992,1438116910,(주)티알에스,이효동,45,도소매업
19145,2042499362,스카이블루,함진곤,45,도소매업
18906,2038153707,영해이동통신(주),김영해,45,도소매업
18080,1885000396,스마일쇼퍼,조현주,45,도소매업
18179,1923100109,커피인코나,정재원,45,도소매업
19142,2042481033,세컨드버튼,전국화,45,도소매업
19249,2048602716,(주)동일아이티,차천문,45,도소매업
17643,1690200768,바이라미,방기혁,45,도소매업
18180,1923500505,하니,이하은,45,도소매업
19144,2042498460,샘즈웨어하우스,최사무엘,45,도소매업
17639,1688801259,(주)문무대,이미경,45,도소매업
17559,1651501159,우림전자,김여진,45,도소매업
17560,1651700421,기인산업,이기혁,45,도소매업
18091,1888700766,(주)해죽순,김홍업,45,도소매업
18339,1996800275,감동텔레콤,전명희,45,도소매업
18833,2030339288,폰스테이션,한영섭,45,도소매업
18090,1888700048,(주)푸드장,장영준,45,도소매업
19206,2048157841,(주)페프로텍코리아,임은실,45,도소매업
17848,1784800488,성현이네휴대폰가게,변성현,45,도소매업
18304,1981501028,하이모바일,유효근,45,도소매업
19208,2048161947,(주)이엔팜,김도형,45,도소매업
18892,2037494485,아스날텔레콤,고남현,45,도소매업
17564,1654900529,크라운모바일,신승철,45,도소매업
17563,1653300270,코코약국,윤은성,45,도소매업
18832,2030336559,망원동이브자리,임호근,45,도소매업
17562,1652200712,원스톱커뮤니티,이상연,45,도소매업
19147,2042532183,리얼그린,권민철,45,도소매업
19224,2048183937,신이산(주),이종상,45,도소매업
17561,1652200634,크는통신,김진수,45,도소매업
19228,2048188475,(주)오파스넷,장수현,45,도소매업
17644,1690201092,히트통신,정현수,45,도소매업
17846,1782600638,소미실내건축,안지은,45,도소매업
19253,2048605936,(주)제이엘에스아이,박정수,45,도소매업
19140,2042399991,인테크,박준구,45,도소매업
18910,2038159958,(주)에스아이테크,주우명,45,도소매업
19124,2042231636,통큰주머니,김은희,45,도소매업
17865,1790100069,펫고리,황지환,45,도소매업
17551,1648101578,(주)에스티에스,박대남,45,도소매업
18915,2038165412,(주)코너스톤커뮤니케이션즈,이풍락,45,도소매업
16952,1430139911,제이에스,정찬교,45,도소매업
19269,2048629049,시연정보통신,김희원,45,도소매업
18793,2028159713,거산음향통신(주),김기만,45,도소매업
18201,1935200179,레드골드,김선화,45,도소매업
18290,1971900683,에프디솔루션,강희경,45,도소매업
17232,1494200343,진모바일,이수진,45,도소매업
19270,2048629073,(주)스마트큐브,유시연,45,도소매업
18205,1938100558,가길(주),정상영,45,도소매업
18792,2028159218,(주)에어팩,이한철,45,도소매업
16950,1430113186,사과텔레콤,최두영,45,도소매업
19119,2042134830,글로디스,조정식,45,도소매업
17866,1790501256,비비천,이상욱,45,도소매업
18795,2028161029,(주)토탈세이프티,조영재,45,도소매업
18198,1932600146,성재글로벌,심경일,45,도소매업
19129,2042278489,행복통신,황인규,45,도소매업
17807,1762400133,소윤이네약초,박은숙,45,도소매업
18184,1926800105,제이스컴퍼니,정다운,45,도소매업
18298,1978101748,(주)퍼스템,이정옥,45,도소매업
19139,2042393959,에어포스밴,선남규,45,도소매업
18185,1927700034,싸이코메시아,이민혁,45,도소매업
17806,1762300719,안경공장공장장콘택트,최승우,45,도소매업
19137,2042382622,델타정보통신,정경섭,45,도소매업
19259,2048620859,(주)유승씨앤씨,조준호,45,도소매업
18190,1928800398,(주)제이엔씨,최병오,45,도소매업
17646,1691100644,딸부자통신,조윤수,45,도소매업
18819,2030140724,팜스비앤비,정용모,45,도소매업
19136,2042359650,월드통신,서명원,45,도소매업
16954,1430148725,폰카페,안종국,45,도소매업
17556,1648800151,(주)제이엠,김진홍,45,도소매업
19134,2042335245,체리영어,윤기숙,45,도소매업
18294,1977900014,신청운시크릿쇼룸,신청운,45,도소매업
17804,1761600138,해피모바일,전대용,45,도소매업
18182,1924200177,다온통신,한성우,45,도소매업
19148,2042553077,알에스돌,최명원,45,도소매업
18094,1890200423,로보닉스,박충현,45,도소매업
17293,1528501331,(주)비룡,이주형,45,도소매업
19167,2042748791,아이테크,이현상,45,도소매업
17263,1509045623,북마니,유억순,45,도소매업
19162,2042735302,이노텔레콤,오세호,45,도소매업
18854,2032252017,폰카페,이병열,45,도소매업
18326,1989900581,해리스플라워마켓,장은진,45,도소매업
16967,1430215783,이룸정보통신,안선호,45,도소매업
17264,1510301609,보배닷유어스,안재원,45,도소매업
18310,1984300420,빅텔레콤,인지식,45,도소매업
17592,1672600827,국제모바일,김성태,45,도소매업
17267,1512700417,정통신,최현정,45,도소매업
17841,1780100824,더블엔,장양일,45,도소매업
17617,1681200314,세음통신,정민아,45,도소매업
17585,1668700688,(주)지엔에스,신상호,45,도소매업
17269,1512700800,낙타통신,김재영,45,도소매업
17578,1665000227,예지텔레콤,김남진,45,도소매업
18330,1990801038,모브우드플라워,이지현,45,도소매업
18132,1905400290,모바일컴퍼니,이은숙,45,도소매업
19168,2042779955,에이치비네트웍스,이하백,45,도소매업
17830,1778100196,(주)한미원,박주일,45,도소매업
18855,2032252429,승리텔레콤,이진혁,45,도소매업
19174,2042877347,온텔레콤,김봉갑,45,도소매업
17246,1501345447,컴이오,김규명,45,도소매업
17826,1771500677,레드텔레콤,유인준,45,도소매업
17827,1771900980,케이앤에스,김순례,45,도소매업
17252,1502094475,가다교역,황영운,45,도소매업
18858,2032405804,삼성휴대폰아울렛,민부기,45,도소매업
18863,2033051181,열림,김성태,45,도소매업
17610,1678801576,(주)피플메이드,함연식,45,도소매업
18865,2033338985,클로징멘트,유지민,45,도소매업
18867,2033424998,보라블리,남순금,45,도소매업
17242,1499600443,큰입이축산마을,김연희,45,도소매업
18314,1987200075,스텔라마켓,김지현,45,도소매업
17255,1505000144,다원시큐리티,황연,45,도소매업
19177,2042887748,성우텔레콤,최성우,45,도소매업
17595,1676900197,글램아이웨어,서우현,45,도소매업
19170,2042837520,톡모바일,이태윤,45,도소매업
17593,1672900304,철물프렌드,오유진,45,도소매업
18127,1903000810,만복텔레콤,이광호,45,도소매업
17843,1780400126,밀알,곽용신,45,도소매업
18119,1899200991,마이로망,이수진,45,도소매업
17844,1780501082,메이린,강민경,45,도소매업
18144,1909000911,플로라운지홍대점,심지현,45,도소매업
18842,2030921155,중고폰1번지,박행모,45,도소매업
18148,1911100883,애플인터내셔날,윤예원,45,도소매업
18878,2035160593,성산빌딩,김융래,45,도소매업
19188,2045063510,씨티텔레콤,신문섭,45,도소매업
18151,1912600382,원텔레콤,권용범,45,도소매업
17288,1523700141,바바모바일,박노현,45,도소매업
18839,2030376643,진패션,송현미,45,도소매업
16983,1436500209,흥부자통신,김원영,45,도소매업
16963,1430187844,스타통신,김현호,45,도소매업
18156,1915900207,와이엔,김희진,45,도소매업
19196,2048130390,(주)티알엠코리아,김창수,45,도소매업
18837,2030370713,쇼룸,김현철,45,도소매업
17627,1686300091,엔통신,최아영,45,도소매업
18305,1981700265,분희,오현석,45,도소매업
18337,1993600328,금호통신,이명재,45,도소매업
17291,1528100969,(주)닥터하우스,송성근,45,도소매업
18106,1894200448,행복소쿠리,박경진,45,도소매업
17797,1758701401,(주)세미큐브,홍성실,45,도소매업
18143,1908800752,(주)디스코즈,김성환,45,도소매업
17575,1660700861,휴대폰모바일,권용번,45,도소매업
17576,1662300314,골드라인,황종복,45,도소매업
19157,2042645609,훈텔레콤,김정훈,45,도소매업
17270,1514900535,비타민텔레콤,한영준,45,도소매업
17271,1516200311,하나통신,이현섭,45,도소매업
19180,2042944294,미래통신,우은영,45,도소매업
16964,1430191692,브이텍,김진태,45,도소매업
17824,1771100121,스마트폰샵,김정현,45,도소매업
19155,2042637394,아너스컨설팅,박지훈,45,도소매업
18331,1990900512,레이크모바일,은진호,45,도소매업
19154,2042635571,팝콘,김근범,45,도소매업
18874,2034051012,수비니어,오진호,45,도소매업
17822,1770300238,디엔비모바일,이성호,45,도소매업
17283,1522001220,멜팅서울,이민아,45,도소매업
18877,2034862188,정서,안현정,45,도소매업
17286,1522900409,쿠치나,신철희,45,도소매업
19183,2043012522,이창길,이창길,45,도소매업
18844,2031060187,제이텔레콤,김진성,45,도소매업
19184,2043852379,제이유통,손재직,45,도소매업
19273,2048631661,(주)네고야,윤영식,45,도소매업
19115,2042057267,키마세이버,김아영,45,도소매업
19278,2048636759,(주)씨앤씨밴,전종문,45,도소매업
18744,2021510146,대박휴대폰,정영진,45,도소매업
17495,1618700290,(주)피티아코리아,박경애,45,도소매업
18743,2021463781,뷰티메니아,전세현,45,도소매업
17198,1475700128,유주얼에딧,김양국,45,도소매업
18395,2010361033,우성정보통신,유제영,45,도소매업
17881,1796800058,폴마돈나,김경준,45,도소매업
18742,2021450118,베스트통신,김태균,45,도소매업
17875,1793300129,미운4살,정호연,45,도소매업
17196,1474200406,가온텔레콤,정연창,45,도소매업
18737,2021075372,신도네트,이상호,45,도소매업
19344,2050850402,플러스텔레콤,황대현,45,도소매업
17679,1708101947,(주)제이지에스,임중규,45,도소매업
17684,1708800350,콜럼비아헬스케어(주),곽정란,45,도소매업
17019,1440130776,케이투,고동욱,45,도소매업
19081,2041679599,엠피컴퍼니,김주형,45,도소매업
19080,2041674779,라이프트리,최광원,45,도소매업
18398,2010416122,폴러브,정규진,45,도소매업
17199,1478100481,(주)뷰티앤뷰코리아,우인식,45,도소매업
19339,2050382724,태양통신,김춘자,45,도소매업
16923,1428171263,(주)승현정보통신,오승현,45,도소매업
17508,1622000233,바로스틸,김태형,45,도소매업
18263,1960200440,칠성통신,이준혁,45,도소매업
17332,1541800942,모리스프라이데이,유혜림,45,도소매업
17211,1481101025,비파트너,김인화,45,도소매업
18261,1958800776,(주)썸띵,민경환,45,도소매업
17502,1620101449,빅토리인터내셔널,김재영,45,도소매업
17872,1792400108,우리대리점,김종우,45,도소매업
19083,2041686810,중랑텔레프라자,정유진,45,도소매업
18391,2010329538,대영사무기,김문기,45,도소매업
17205,1478700858,(주)훈테크,정병귀,45,도소매업
17501,1618801132,(주)에스지아이,윤석훈,45,도소매업
18393,2010347915,바나나피쉬,임찬희,45,도소매업
18958,2040487359,태산텔레콤,송경호,45,도소매업
17335,1542001186,유어데일리컴퍼니,김강근,45,도소매업
19337,2050373792,핸드폰친구,전수홍,45,도소매업
16926,1428172961,(주)에이스,권재용,45,도소매업
17874,1793100218,디엔케이컴퍼니,손경욱,45,도소매업
17188,1470500037,비에스컴퍼니,김부성,45,도소매업
18732,2020405856,패밀리모바일,장재호,45,도소매업
19077,2041656714,엔비즌,김광민,45,도소매업
19074,2041640696,호박슈즈,박성연,45,도소매업
19352,2051470660,더줌커머스,노정윤,45,도소매업
17348,1548800964,(주)아크컴퍼니,박재홍,45,도소매업
17183,1468801472,(주)프리즘셀컴퍼니,유한나,45,도소매업
18411,2010536182,에스엠,김민자,45,도소매업
17350,1548801527,(주)에이프러스,신광섭,45,도소매업
18721,2019015621,수도수산,이영숙,45,도소매업
17692,1714900053,신길정보통신,정대록,45,도소매업
17020,1440147170,스마일,김미정,45,도소매업
18971,2040651893,열린정보통신,이민찬,45,도소매업
17921,1811300518,다온,전윤재,45,도소매업
18416,2010589660,안젤라홈,한동숙,45,도소매업
17021,1440149033,에이치인터네셔널,배세영,45,도소매업
18714,2018644304,(주)팔칠엠엠,김원중,45,도소매업
18702,2018637410,(주)온채널,추연진,45,도소매업
17478,1610200629,아이웰,이유진,45,도소매업
17024,1440158677,미래로정보통신,정명관,45,도소매업
16906,1428157863,(주)데이터앤애널리틱스,김경수,45,도소매업
18043,1863700649,호랑이모바일,최재웅,45,도소매업
18747,2021623522,일이통신,박광일,45,도소매업
18409,2010525690,디지탈프라쟈,김요선,45,도소매업
19062,2041528749,뷰티블루,이진문,45,도소매업
19071,2041580667,피오레코리아,신경원,45,도소매업
19347,2050862437,라따몬따,이지현,45,도소매업
17892,1798800361,(주)한스틸,한상호,45,도소매업
17895,1798801720,(주)상일,이상화,45,도소매업
18401,2010430046,올크라트,정향남,45,도소매업
17484,1615500381,위너,김형태,45,도소매업
17685,1708801228,(유)미다스,박치병,45,도소매업
18403,2010443880,에이피엠봉투,송태용,45,도소매업
19067,2041549652,맥스모바일,박영희,45,도소매업
16920,1428170624,(주)쓰리디스토리,홍은경,45,도소매업
17899,1801100165,미드미렌탈,정한용,45,도소매업
17690,1712100291,디스플레이피플,안희라,45,도소매업
18045,1867500165,세계,이미숙,45,도소매업
17186,1470300348,우주,신은정,45,도소매업
17691,1712800475,동경약국,이미정,45,도소매업
18407,2010486915,사모,조수경,45,도소매업
18044,1866900015,무한통신,이진우,45,도소매업
19351,2051452319,키오솔루션,김준민,45,도소매업
19058,2041479163,페이지원,김효미,45,도소매업
19086,2041730161,인네트워크,송재익,45,도소매업
19088,2041732780,일조전기,김홍곤,45,도소매업
17543,1640601440,휴대폰프라자,박은길,45,도소매업
19105,2041971787,한결정보통신,정민수,45,도소매업
18938,2040131913,모디스,김은희,45,도소매업
19103,2041944000,바이크러쉬,강정선,45,도소매업
19101,2041935160,유성텔레콤,이영민,45,도소매업
19100,2041919893,핸드폰싸게파는집,박상일,45,도소매업
17314,1534100063,소감,진성미,45,도소매업
19298,2048647538,(주)탑보이,고종민,45,도소매업
19312,2049123466,보은청과,임재선,45,도소매업
17316,1536100310,칼라스,박선정,45,도소매업
18771,2024160306,케이원마트,김정각,45,도소매업
17528,1633600047,투제이,정기태,45,도소매업
17791,1757200034,포유텔레콤,엄희영,45,도소매업
18220,1939001108,핑크솔트정육점,김재범,45,도소매업
19322,2049938174,안성상회,이명옥,45,도소매업
19323,2050156329,금성데이타,금창수,45,도소매업
19314,2049131796,서울상회,이광빈,45,도소매업
19294,2048643788,(주)이앤모바일,이상열,45,도소매업
19107,2041980869,동부나이스드림,안홍의,45,도소매업
18782,2028134478,상진지업(주),김영해,45,도소매업
17546,1645400044,마이셀럽,박연정,45,도소매업
18289,1971601357,디지몰,서웅식,45,도소매업
19279,2048636822,(주)제이케이인터내셔널,김영상,45,도소매업
19282,2048637710,(주)제이앤씨꼼빠니아,김동준,45,도소매업
18364,2010127614,온누리정보통신,김철,45,도소매업
19114,2042053067,리네아,신동규,45,도소매업
18366,2010130157,고려명주,탁준석,45,도소매업
18287,1971200175,히트텔레콤,방재원,45,도소매업
19287,2048640665,(주)두꺼비세상,유광연,45,도소매업
17795,1758600439,(주)하이켐,이성국,45,도소매업
18077,1883600162,캠프원,정선우,45,도소매업
18286,1971200137,인싸이트모바일,조성호,45,도소매업
17300,1530300644,꿀통신,양재민,45,도소매업
17302,1530701563,아코아이리스,김진,45,도소매업
19292,2048643401,(주)새마음,정철종,45,도소매업
18371,2010142895,대동차유리,이기복,45,도소매업
19109,2041989462,샤인걸,최민하,45,도소매업
18940,2040167992,엘지전자통신,조시형,45,도소매업
18765,2023464207,파스텔팬시,이병상,45,도소매업
18221,1940101091,샤인트아펠,원가연,45,도소매업
18271,1965000418,베베안,박영희,45,도소매업
17525,1632400156,대화마트,LEEYUHLAN,45,도소매업
18062,1871900046,다올,양경모,45,도소매업
17522,1630200038,선진텔레콤,김선근,45,도소매업
17667,1700701520,에스앤지,김수군,45,도소매업
19091,2041745820,티앤라이프,장재영,45,도소매업
18266,1961300280,데어바이,이종석,45,도소매업
18060,1870300860,민테크,정화란,45,도소매업
17515,1628600127,(주)더케이,최정섭,45,도소매업
17227,1490200240,해맑은약국,허해숙,45,도소매업
18382,2010251197,투데이즈캔디,김동신,45,도소매업
17668,1700900845,모바일월드,심재훈,45,도소매업
18748,2021677090,서광상사,김윤환,45,도소매업
17513,1627600259,폰샵,김희진,45,도소매업
19090,2041745816,솔빛정보통신,이나라,45,도소매업
17670,1701201015,스마트프라자,이정희,45,도소매업
18954,2040380290,찜커뮤니케이션,김정원,45,도소매업
18388,2010285998,기도정보통신,김신용,45,도소매업
18378,2010225156,토모,김순겸,45,도소매업
17509,1622400075,갤럭시에스엠,고희성,45,도소매업
18224,1944900527,카이,김성원,45,도소매업
18749,2021677130,대신가구,김종태,45,도소매업
19324,2050175893,코림,김갑수,45,도소매업
18064,1873100112,삼성정보,박원식,45,도소매업
18762,2023069126,출력공장,윤민희,45,도소매업
18761,2022761070,삼원전기,신광수,45,도소매업
18270,1964300249,봄봄,김소영,45,도소매업
17231,1494100860,제이에스텔레콤,김진석,45,도소매업
17323,1538701153,(주)우조엔터테인먼트,박우진,45,도소매업
18760,2022664110,동원상사,이종우,45,도소매업
18757,2021999775,마포키다리동물병원,박경선,45,도소매업
17870,1791800349,홍가가방,박요환,45,도소매업
19326,2050185159,저스트어라이더,손현석,45,도소매업
17004,1438128978,(주)애스크와이,황장환,45,도소매업
18376,2010219896,타탄,유미나,45,도소매업
19096,2041831866,폰월드,김후정,45,도소매업
18377,2010223158,만엥상사,진건영,45,도소매업
18942,2040186174,에이더블유북스,허승연,45,도소매업
17230,1493800588,멍이방앗간,박나래,45,도소매업
16944,1428800563,(주)렌탈플러스,김승권,45,도소매업
19433,2061049750,아이엠씨,이선혜,45,도소매업
1,1010117344,썬텔,신학순,45,도소매업
19437,2061082012,승희네,권영운,45,도소매업
28316,3308601511,(주)비즈솔루션,허승,45,도소매업
28321,3310202018,대한모바일,김은경,45,도소매업
28327,3311800156,이레통신,조보윤,45,도소매업
28328,3311800248,정통신,이은진,45,도소매업
28330,3311900911,셀모바일,김진,45,도소매업
28333,3317300077,엄마손마트,임동인,45,도소매업
28343,3320701337,케어퍼펙트,김정현,45,도소매업
28350,3322500370,캔들모바일,김초양,45,도소매업
28307,3305600155,이글통신,박찬영,45,도소매업
28370,3330100023,제이티통신,권재현,45,도소매업
28377,3336300190,굿모닝정보통신,김은혜,45,도소매업
28396,3340101194,렁트멍하비,허지인,45,도소매업
28408,3348101181,(주)매니아,이태웅,45,도소매업
28416,3348800352,(주)영웅,송범근,45,도소매업
28420,3350401015,원모바일,한명화,45,도소매업
28422,3350500804,썸통신,조호연,45,도소매업
28425,3351400145,모스코리아,김효숙,45,도소매업
28427,3351600571,제이엠모바일,박동민,45,도소매업
28376,3332600220,더브,이상익,45,도소매업
28430,3352800313,스톤피아,김소연,45,도소매업
28306,3304100321,네이비바니,김성수,45,도소매업
28287,3295100219,큐리어스,윤복선,45,도소매업
28173,3248700080,(주)프레퍼스,장영수,45,도소매업
28187,3250600497,대성모바일,허진준,45,도소매업
28188,3250900203,에이치에스,심효섭,45,도소매업
28197,3257700084,그린파워텍,이동영,45,도소매업
28211,3260500611,청춘,복영길,45,도소매업
28212,3262300070,스튜디오에이치아트,김희선,45,도소매업
28216,3264400226,베베언니,신명란,45,도소매업
28217,3265300252,티알앤디,정세인,45,도소매업
28303,3302200427,플러스알파,윤형준,45,도소매업
28229,3270600168,대한정보통신,정주용,45,도소매업
28254,3284200266,세진아이티,김태연,45,도소매업
28255,3284800176,놀러와,김국일,45,도소매업
28269,3288800847,사람과사람들,박태권,45,도소매업
28270,3288801171,스토아(주),강소리,45,도소매업
28277,3291500851,은혜창고,이경하,45,도소매업
28278,3291600241,대박통신,윤병화,45,도소매업
28281,3292700683,더키월드,김준형,45,도소매업
28285,3294500519,바이오컴,정희용,45,도소매업
28240,3278100753,(주)비트하이,김영란,45,도소매업
28431,3353000878,로니팝,김정민,45,도소매업
28432,3353300016,세종텔레콤,손영배,45,도소매업
28450,3360100416,고즈넉,정소희,45,도소매업
28560,3408600936,(주)마운틴듀,이숙주,45,도소매업
28561,3408700743,(주)그린넷,김민규,45,도소매업
28570,3412500068,도우텔레콤,도우철,45,도소매업
28575,3415000376,맛집통신,김민정,45,도소매업
28582,3418700498,(주)철통,함세진,45,도소매업
28584,3418800103,(주)동방성,곽영길,45,도소매업
28591,3420900038,로다모바일,이재환,45,도소매업
28593,3423600316,행복통신,이재성,45,도소매업
28559,3408600052,(주)제이씨텍,장진찬,45,도소매업
28599,3428100785,(주)더블제이,김민정,45,도소매업
28610,3429000486,히스토리하우스,최경숙,45,도소매업
28612,3430401355,작은섬,박우빈,45,도소매업
28614,3431500139,은하통신,신광현,45,도소매업
28620,3435000300,넥스원컴즈,김화수,45,도소매업
28636,3441200145,티에스통신,이승훈,45,도소매업
28638,3441400514,스타트업모바일,배상욱,45,도소매업
28642,3444100242,동아목공방,이진우,45,도소매업
28647,3448600049,(주)통신발전소,박지호,45,도소매업
28601,3428600378,(주)더메이트,김지윤,45,도소매업
28555,3406500080,금화텔레콤,김태웅,45,도소매업
28546,3401300024,브로컴퍼니,배순애,45,도소매업
28545,3401200672,대박통신,권혜향,45,도소매업
28451,3360801258,이쁨,김아정,45,도소매업
28458,3365200174,티정보통신,김수희,45,도소매업
28466,3368601542,(합)비엔에스,백보경,45,도소매업
28471,3370401613,어니스트,남중희,45,도소매업
28472,3370401705,에스에이컴퍼니,사현진,45,도소매업
28475,3370900754,아트원,황의연,45,도소매업
28476,3371900831,마포식자재,양관석,45,도소매업
28477,3372100455,모베인,손지향,45,도소매업
28482,3375700304,가영,유가영,45,도소매업
28487,3378101351,(주)그라스메디,김미림,45,도소매업
28493,3378800254,(주)에이치앤아이디지탈,조경창,45,도소매업
28499,3380301749,날아라크루,조유리,45,도소매업
